sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPortionHndl	sPrecinctPortion	lDistrictHndl	sElecDistrictID	lSubDistrictHndl	iElecSubDistrict
2014June3 	2799	0001803	2799		1399	SA027	1399	0
2014June3 	2799	0001803	2799		972	SCC-3	972	0
2014June3 	2799	0001803	2799		972	SCC-3	974	2
2014June3 	2799	0001803	2799		985	SE002	985	0
2014June3 	2799	0001803	2799		987	SHS-2	987	0
2014June3 	2799	0001803	2799		1405	SS015	1405	0
2014June3 	2799	0001803	2799		1033	SUS-V	1033	0
2014June3 	2799	0001803	2799		1043	SUT-06	1043	0
2014June3 	2799	0001803	2799		1177	ZT-722	1177	0
2014June3 	2799	0001803	2799		1178	ZT-723	1178	0
2014June3 	2802	0001806	2802		882	*0	882	0
2014June3 	2802	0001806	2802		1424	*402	1424	0
2014June3 	2802	0001806	2802		902	*520	902	0
2014June3 	2802	0001806	2802		902	*520	1420	8
2014June3 	2802	0001806	2802		1409	CG019	1409	0
2014June3 	2802	0001806	2802		934	PK05	934	0
2014June3 	2802	0001806	2802		934	PK05	1464	6
2014June3 	2802	0001806	2802		943	PK07	943	0
2014June3 	2802	0001806	2802		945	PK09	945	0
2014June3 	2802	0001806	2802		945	PK09	951	6
2014June3 	2802	0001806	2802		1399	SA027	1399	0
2014June3 	2802	0001806	2802		972	SCC-3	972	0
2014June3 	2802	0001806	2802		972	SCC-3	974	2
2014June3 	2802	0001806	2802		985	SE002	985	0
2014June3 	2802	0001806	2802		987	SHS-2	987	0
2014June3 	2802	0001806	2802		1405	SS015	1405	0
2014June3 	2802	0001806	2802		1033	SUS-V	1033	0
2014June3 	2802	0001806	2802		1043	SUT-06	1043	0
2014June3 	2802	0001806	2802		1155	ZT-700	1155	0
2014June3 	2807	0001811	2807		882	*0	882	0
2014June3 	2807	0001811	2807		1424	*402	1424	0
2014June3 	2807	0001811	2807		902	*520	902	0
2014June3 	2807	0001811	2807		902	*520	1420	8
2014June3 	2807	0001811	2807		1409	CG019	1409	0
2014June3 	2807	0001811	2807		934	PK05	934	0
2014June3 	2807	0001811	2807		934	PK05	1459	1
2014June3 	2807	0001811	2807		943	PK07	943	0
2014June3 	2807	0001811	2807		945	PK09	945	0
2014June3 	2807	0001811	2807		945	PK09	951	6
2014June3 	2807	0001811	2807		1399	SA027	1399	0
2014June3 	2807	0001811	2807		972	SCC-3	972	0
2014June3 	2807	0001811	2807		972	SCC-3	974	2
2014June3 	2807	0001811	2807		985	SE002	985	0
2014June3 	2807	0001811	2807		987	SHS-2	987	0
2014June3 	2807	0001811	2807		1405	SS015	1405	0
2014June3 	2807	0001811	2807		1033	SUS-V	1033	0
2014June3 	2807	0001811	2807		1043	SUT-06	1043	0
2014June3 	2807	0001811	2807		1155	ZT-700	1155	0
2014June3 	2810	0001814	2810		882	*0	882	0
2014June3 	2810	0001814	2810		1424	*402	1424	0
2014June3 	2810	0001814	2810		902	*520	902	0
2014June3 	2810	0001814	2810		902	*520	1420	8
2014June3 	2810	0001814	2810		1409	CG019	1409	0
2014June3 	2810	0001814	2810		934	PK05	934	0
2014June3 	2810	0001814	2810		934	PK05	1464	6
2014June3 	2810	0001814	2810		945	PK09	945	0
2014June3 	2810	0001814	2810		945	PK09	952	7
2014June3 	2810	0001814	2810		1399	SA027	1399	0
2014June3 	2810	0001814	2810		972	SCC-3	972	0
2014June3 	2810	0001814	2810		972	SCC-3	974	2
2014June3 	2810	0001814	2810		985	SE002	985	0
2014June3 	2810	0001814	2810		987	SHS-2	987	0
2014June3 	2810	0001814	2810		1405	SS015	1405	0
2014June3 	2810	0001814	2810		1033	SUS-V	1033	0
2014June3 	2810	0001814	2810		1043	SUT-06	1043	0
2014June3 	2810	0001814	2810		1135	ZT-680	1135	0
2014June3 	2812	0001816	2812		882	*0	882	0
2014June3 	2812	0001816	2812		1424	*402	1424	0
2014June3 	2812	0001816	2812		902	*520	902	0
2014June3 	2812	0001816	2812		902	*520	1420	8
2014June3 	2812	0001816	2812		1409	CG019	1409	0
2014June3 	2812	0001816	2812		934	PK05	934	0
2014June3 	2812	0001816	2812		934	PK05	1459	1
2014June3 	2812	0001816	2812		943	PK07	943	0
2014June3 	2812	0001816	2812		945	PK09	945	0
2014June3 	2812	0001816	2812		945	PK09	952	7
2014June3 	2812	0001816	2812		1399	SA027	1399	0
2014June3 	2812	0001816	2812		972	SCC-3	972	0
2014June3 	2812	0001816	2812		972	SCC-3	974	2
2014June3 	2812	0001816	2812		985	SE002	985	0
2014June3 	2812	0001816	2812		987	SHS-2	987	0
2014June3 	2812	0001816	2812		1405	SS015	1405	0
2014June3 	2812	0001816	2812		1033	SUS-V	1033	0
2014June3 	2812	0001816	2812		1043	SUT-06	1043	0
2014June3 	2812	0001816	2812		1135	ZT-680	1135	0
2014June3 	2863	0001867	2863		882	*0	882	0
2014June3 	2863	0001867	2863		1424	*402	1424	0
2014June3 	2863	0001867	2863		902	*520	902	0
2014June3 	2863	0001867	2863		902	*520	1417	5
2014June3 	2863	0001867	2863		1409	CG019	1409	0
2014June3 	2863	0001867	2863		934	PK05	934	0
2014June3 	2863	0001867	2863		934	PK05	1464	6
2014June3 	2863	0001867	2863		945	PK09	945	0
2014June3 	2863	0001867	2863		945	PK09	951	6
2014June3 	2863	0001867	2863		1399	SA027	1399	0
2014June3 	2863	0001867	2863		972	SCC-3	972	0
2014June3 	2863	0001867	2863		972	SCC-3	974	2
2014June3 	2863	0001867	2863		985	SE002	985	0
2014June3 	2863	0001867	2863		987	SHS-2	987	0
2014June3 	2863	0001867	2863		1405	SS015	1405	0
2014June3 	2863	0001867	2863		1033	SUS-V	1033	0
2014June3 	2863	0001867	2863		1043	SUT-06	1043	0
2014June3 	2863	0001867	2863		1154	ZT-699	1154	0
2014June3 	2880	0001884	2880		882	*0	882	0
2014June3 	2880	0001884	2880		1425	*403	1425	0
2014June3 	2880	0001884	2880		902	*520	902	0
2014June3 	2880	0001884	2880		902	*520	1417	5
2014June3 	2880	0001884	2880		1409	CG019	1409	0
2014June3 	2880	0001884	2880		934	PK05	934	0
2014June3 	2880	0001884	2880		934	PK05	1464	6
2014June3 	2880	0001884	2880		943	PK07	943	0
2014June3 	2880	0001884	2880		945	PK09	945	0
2014June3 	2880	0001884	2880		945	PK09	946	1
2014June3 	2880	0001884	2880		1399	SA027	1399	0
2014June3 	2880	0001884	2880		972	SCC-3	972	0
2014June3 	2880	0001884	2880		972	SCC-3	974	2
2014June3 	2880	0001884	2880		985	SE002	985	0
2014June3 	2880	0001884	2880		987	SHS-2	987	0
2014June3 	2880	0001884	2880		1405	SS015	1405	0
2014June3 	2880	0001884	2880		1033	SUS-V	1033	0
2014June3 	2880	0001884	2880		1043	SUT-06	1043	0
2014June3 	2880	0001884	2880		1178	ZT-723	1178	0
2014June3 	2888	0001892	2888		882	*0	882	0
2014June3 	2888	0001892	2888		1424	*402	1424	0
2014June3 	2888	0001892	2888		902	*520	902	0
2014June3 	2888	0001892	2888		902	*520	1420	8
2014June3 	2888	0001892	2888		1409	CG019	1409	0
2014June3 	2888	0001892	2888		934	PK05	934	0
2014June3 	2888	0001892	2888		934	PK05	1459	1
2014June3 	2888	0001892	2888		943	PK07	943	0
2014June3 	2888	0001892	2888		945	PK09	945	0
2014June3 	2888	0001892	2888		945	PK09	946	1
2014June3 	2888	0001892	2888		1399	SA027	1399	0
2014June3 	2888	0001892	2888		972	SCC-3	972	0
2014June3 	2888	0001892	2888		972	SCC-3	974	2
2014June3 	2888	0001892	2888		985	SE002	985	0
2014June3 	2888	0001892	2888		987	SHS-2	987	0
2014June3 	2888	0001892	2888		1405	SS015	1405	0
2014June3 	2888	0001892	2888		1033	SUS-V	1033	0
2014June3 	2888	0001892	2888		1043	SUT-06	1043	0
2014June3 	2888	0001892	2888		1131	ZT-676	1131	0
2014June3 	2890	0001894	2890		882	*0	882	0
2014June3 	2890	0001894	2890		1424	*402	1424	0
2014June3 	2890	0001894	2890		902	*520	902	0
2014June3 	2890	0001894	2890		902	*520	1420	8
2014June3 	2890	0001894	2890		1409	CG019	1409	0
2014June3 	2890	0001894	2890		934	PK05	934	0
2014June3 	2890	0001894	2890		934	PK05	1464	6
2014June3 	2890	0001894	2890		943	PK07	943	0
2014June3 	2890	0001894	2890		945	PK09	945	0
2014June3 	2890	0001894	2890		945	PK09	951	6
2014June3 	2890	0001894	2890		1399	SA027	1399	0
2014June3 	2890	0001894	2890		972	SCC-3	972	0
2014June3 	2890	0001894	2890		972	SCC-3	974	2
2014June3 	2890	0001894	2890		985	SE002	985	0
2014June3 	2890	0001894	2890		987	SHS-2	987	0
2014June3 	2890	0001894	2890		1405	SS015	1405	0
2014June3 	2890	0001894	2890		1011	SUS-A	1011	0
2014June3 	2890	0001894	2890		1043	SUT-06	1043	0
2014June3 	2890	0001894	2890		1157	ZT-702	1157	0
2014June3 	2891	0001895	2891		882	*0	882	0
2014June3 	2891	0001895	2891		1424	*402	1424	0
2014June3 	2891	0001895	2891		902	*520	902	0
2014June3 	2891	0001895	2891		902	*520	1420	8
2014June3 	2891	0001895	2891		1409	CG019	1409	0
2014June3 	2891	0001895	2891		934	PK05	934	0
2014June3 	2891	0001895	2891		934	PK05	1464	6
2014June3 	2891	0001895	2891		943	PK07	943	0
2014June3 	2891	0001895	2891		945	PK09	945	0
2014June3 	2891	0001895	2891		945	PK09	951	6
2014June3 	2891	0001895	2891		1399	SA027	1399	0
2014June3 	2891	0001895	2891		972	SCC-3	972	0
2014June3 	2891	0001895	2891		972	SCC-3	974	2
2014June3 	2891	0001895	2891		985	SE002	985	0
2014June3 	2891	0001895	2891		987	SHS-2	987	0
2014June3 	2891	0001895	2891		1405	SS015	1405	0
2014June3 	2891	0001895	2891		1011	SUS-A	1011	0
2014June3 	2891	0001895	2891		1043	SUT-06	1043	0
2014June3 	2891	0001895	2891		1157	ZT-702	1157	0
2014June3 	3806	0005502	3806		882	*0	882	0
2014June3 	3806	0005502	3806		1425	*403	1425	0
2014June3 	3806	0005502	3806		913	*599  	913	0
2014June3 	3806	0005502	3806		1409	CG019	1409	0
2014June3 	3806	0005502	3806		934	PK05	934	0
2014June3 	3806	0005502	3806		934	PK05	1459	1
2014June3 	3806	0005502	3806		943	PK07	943	0
2014June3 	3806	0005502	3806		945	PK09	945	0
2014June3 	3806	0005502	3806		945	PK09	946	1
2014June3 	3806	0005502	3806		954	PK11	954	0
2014June3 	3806	0005502	3806		1480	PK14	1480	0
2014June3 	3806	0005502	3806		1398	SA025	1398	0
2014June3 	3806	0005502	3806		972	SCC-3	972	0
2014June3 	3806	0005502	3806		972	SCC-3	974	2
2014June3 	3806	0005502	3806		985	SE002	985	0
2014June3 	3806	0005502	3806		987	SHS-2	987	0
2014June3 	3806	0005502	3806		1405	SS015	1405	0
2014June3 	3806	0005502	3806		1033	SUS-V	1033	0
2014June3 	3806	0005502	3806		1043	SUT-06	1043	0
2014June3 	3806	0005502	3806		1178	ZT-723	1178	0
2014June3 	3807	0005503	3807		882	*0	882	0
2014June3 	3807	0005503	3807		1424	*402	1424	0
2014June3 	3807	0005503	3807		913	*599  	913	0
2014June3 	3807	0005503	3807		1409	CG019	1409	0
2014June3 	3807	0005503	3807		934	PK05	934	0
2014June3 	3807	0005503	3807		934	PK05	1464	6
2014June3 	3807	0005503	3807		945	PK09	945	0
2014June3 	3807	0005503	3807		945	PK09	951	6
2014June3 	3807	0005503	3807		954	PK11	954	0
2014June3 	3807	0005503	3807		1480	PK14	1480	0
2014June3 	3807	0005503	3807		1399	SA027	1399	0
2014June3 	3807	0005503	3807		972	SCC-3	972	0
2014June3 	3807	0005503	3807		972	SCC-3	974	2
2014June3 	3807	0005503	3807		985	SE002	985	0
2014June3 	3807	0005503	3807		987	SHS-2	987	0
2014June3 	3807	0005503	3807		1405	SS015	1405	0
2014June3 	3807	0005503	3807		1033	SUS-V	1033	0
2014June3 	3807	0005503	3807		1043	SUT-06	1043	0
2014June3 	3807	0005503	3807		1176	ZT-721	1176	0
2014June3 	3808	0005504	3808		882	*0	882	0
2014June3 	3808	0005504	3808		1425	*403	1425	0
2014June3 	3808	0005504	3808		913	*599  	913	0
2014June3 	3808	0005504	3808		1409	CG019	1409	0
2014June3 	3808	0005504	3808		934	PK05	934	0
2014June3 	3808	0005504	3808		934	PK05	1459	1
2014June3 	3808	0005504	3808		945	PK09	945	0
2014June3 	3808	0005504	3808		945	PK09	946	1
2014June3 	3808	0005504	3808		954	PK11	954	0
2014June3 	3808	0005504	3808		1480	PK14	1480	0
2014June3 	3808	0005504	3808		1398	SA025	1398	0
2014June3 	3808	0005504	3808		972	SCC-3	972	0
2014June3 	3808	0005504	3808		972	SCC-3	974	2
2014June3 	3808	0005504	3808		985	SE002	985	0
2014June3 	3808	0005504	3808		987	SHS-2	987	0
2014June3 	3808	0005504	3808		1405	SS015	1405	0
2014June3 	3808	0005504	3808		1033	SUS-V	1033	0
2014June3 	3808	0005504	3808		1043	SUT-06	1043	0
2014June3 	3808	0005504	3808		1131	ZT-676	1131	0
2014June3 	3809	0005505	3809		882	*0	882	0
2014June3 	3809	0005505	3809		1425	*403	1425	0
2014June3 	3809	0005505	3809		913	*599  	913	0
2014June3 	3809	0005505	3809		1409	CG019	1409	0
2014June3 	3809	0005505	3809		934	PK05	934	0
2014June3 	3809	0005505	3809		934	PK05	1459	1
2014June3 	3809	0005505	3809		943	PK07	943	0
2014June3 	3809	0005505	3809		945	PK09	945	0
2014June3 	3809	0005505	3809		945	PK09	946	1
2014June3 	3809	0005505	3809		954	PK11	954	0
2014June3 	3809	0005505	3809		1480	PK14	1480	0
2014June3 	3809	0005505	3809		1398	SA025	1398	0
2014June3 	3809	0005505	3809		972	SCC-3	972	0
2014June3 	3809	0005505	3809		972	SCC-3	975	3
2014June3 	3809	0005505	3809		985	SE002	985	0
2014June3 	3809	0005505	3809		987	SHS-2	987	0
2014June3 	3809	0005505	3809		1405	SS015	1405	0
2014June3 	3809	0005505	3809		1011	SUS-A	1011	0
2014June3 	3809	0005505	3809		1043	SUT-06	1043	0
2014June3 	3809	0005505	3809		1131	ZT-676	1131	0
2014June3 	3809	0005505	3809		1178	ZT-723	1178	0
2014June3 	3810	0005506	3810		882	*0	882	0
2014June3 	3810	0005506	3810		1425	*403	1425	0
2014June3 	3810	0005506	3810		913	*599  	913	0
2014June3 	3810	0005506	3810		1409	CG019	1409	0
2014June3 	3810	0005506	3810		934	PK05	934	0
2014June3 	3810	0005506	3810		934	PK05	1459	1
2014June3 	3810	0005506	3810		943	PK07	943	0
2014June3 	3810	0005506	3810		945	PK09	945	0
2014June3 	3810	0005506	3810		945	PK09	946	1
2014June3 	3810	0005506	3810		954	PK11	954	0
2014June3 	3810	0005506	3810		1480	PK14	1480	0
2014June3 	3810	0005506	3810		1398	SA025	1398	0
2014June3 	3810	0005506	3810		972	SCC-3	972	0
2014June3 	3810	0005506	3810		972	SCC-3	974	2
2014June3 	3810	0005506	3810		985	SE002	985	0
2014June3 	3810	0005506	3810		987	SHS-2	987	0
2014June3 	3810	0005506	3810		1405	SS015	1405	0
2014June3 	3810	0005506	3810		1033	SUS-V	1033	0
2014June3 	3810	0005506	3810		1043	SUT-06	1043	0
2014June3 	3810	0005506	3810		1131	ZT-676	1131	0
2014June3 	3813	0005509	3813		882	*0	882	0
2014June3 	3813	0005509	3813		1424	*402	1424	0
2014June3 	3813	0005509	3813		913	*599  	913	0
2014June3 	3813	0005509	3813		1409	CG019	1409	0
2014June3 	3813	0005509	3813		934	PK05	934	0
2014June3 	3813	0005509	3813		934	PK05	1464	6
2014June3 	3813	0005509	3813		945	PK09	945	0
2014June3 	3813	0005509	3813		945	PK09	951	6
2014June3 	3813	0005509	3813		954	PK11	954	0
2014June3 	3813	0005509	3813		1480	PK14	1480	0
2014June3 	3813	0005509	3813		1399	SA027	1399	0
2014June3 	3813	0005509	3813		972	SCC-3	972	0
2014June3 	3813	0005509	3813		972	SCC-3	974	2
2014June3 	3813	0005509	3813		985	SE002	985	0
2014June3 	3813	0005509	3813		987	SHS-2	987	0
2014June3 	3813	0005509	3813		1405	SS015	1405	0
2014June3 	3813	0005509	3813		1033	SUS-V	1033	0
2014June3 	3813	0005509	3813		1043	SUT-06	1043	0
2014June3 	3813	0005509	3813		1176	ZT-721	1176	0
2014June3 	4027	0006452	4027		882	*0	882	0
2014June3 	4027	0006452	4027		1424	*402	1424	0
2014June3 	4027	0006452	4027		913	*599  	913	0
2014June3 	4027	0006452	4027		1409	CG019	1409	0
2014June3 	4027	0006452	4027		934	PK05	934	0
2014June3 	4027	0006452	4027		934	PK05	1464	6
2014June3 	4027	0006452	4027		945	PK09	945	0
2014June3 	4027	0006452	4027		945	PK09	951	6
2014June3 	4027	0006452	4027		954	PK11	954	0
2014June3 	4027	0006452	4027		1480	PK14	1480	0
2014June3 	4027	0006452	4027		1399	SA027	1399	0
2014June3 	4027	0006452	4027		972	SCC-3	972	0
2014June3 	4027	0006452	4027		972	SCC-3	974	2
2014June3 	4027	0006452	4027		985	SE002	985	0
2014June3 	4027	0006452	4027		987	SHS-2	987	0
2014June3 	4027	0006452	4027		1405	SS015	1405	0
2014June3 	4027	0006452	4027		1011	SUS-A	1011	0
2014June3 	4027	0006452	4027		1043	SUT-06	1043	0
2014June3 	4027	0006452	4027		1175	ZT-720	1175	0
2014June3 	4027	0006452	4027		1176	ZT-721	1176	0
2014June3 	4033	0006464	4033		882	*0	882	0
2014June3 	4033	0006464	4033		1425	*403	1425	0
2014June3 	4033	0006464	4033		913	*599  	913	0
2014June3 	4033	0006464	4033		1409	CG019	1409	0
2014June3 	4033	0006464	4033		934	PK05	934	0
2014June3 	4033	0006464	4033		934	PK05	1464	6
2014June3 	4033	0006464	4033		943	PK07	943	0
2014June3 	4033	0006464	4033		945	PK09	945	0
2014June3 	4033	0006464	4033		945	PK09	946	1
2014June3 	4033	0006464	4033		954	PK11	954	0
2014June3 	4033	0006464	4033		1480	PK14	1480	0
2014June3 	4033	0006464	4033		1398	SA025	1398	0
2014June3 	4033	0006464	4033		972	SCC-3	972	0
2014June3 	4033	0006464	4033		972	SCC-3	975	3
2014June3 	4033	0006464	4033		985	SE002	985	0
2014June3 	4033	0006464	4033		987	SHS-2	987	0
2014June3 	4033	0006464	4033		1405	SS015	1405	0
2014June3 	4033	0006464	4033		1011	SUS-A	1011	0
2014June3 	4033	0006464	4033		1043	SUT-06	1043	0
2014June3 	4033	0006464	4033		1178	ZT-723	1178	0
2014June3 	4035	0006466	4035		882	*0	882	0
2014June3 	4035	0006466	4035		1425	*403	1425	0
2014June3 	4035	0006466	4035		913	*599  	913	0
2014June3 	4035	0006466	4035		1409	CG019	1409	0
2014June3 	4035	0006466	4035		934	PK05	934	0
2014June3 	4035	0006466	4035		934	PK05	1459	1
2014June3 	4035	0006466	4035		943	PK07	943	0
2014June3 	4035	0006466	4035		945	PK09	945	0
2014June3 	4035	0006466	4035		945	PK09	946	1
2014June3 	4035	0006466	4035		954	PK11	954	0
2014June3 	4035	0006466	4035		1480	PK14	1480	0
2014June3 	4035	0006466	4035		1398	SA025	1398	0
2014June3 	4035	0006466	4035		972	SCC-3	972	0
2014June3 	4035	0006466	4035		972	SCC-3	975	3
2014June3 	4035	0006466	4035		985	SE002	985	0
2014June3 	4035	0006466	4035		987	SHS-2	987	0
2014June3 	4035	0006466	4035		1405	SS015	1405	0
2014June3 	4035	0006466	4035		1011	SUS-A	1011	0
2014June3 	4035	0006466	4035		1043	SUT-06	1043	0
2014June3 	4035	0006466	4035		1178	ZT-723	1178	0
2014June3 	4043	0006475	4043		882	*0	882	0
2014June3 	4043	0006475	4043		1424	*402	1424	0
2014June3 	4043	0006475	4043		913	*599  	913	0
2014June3 	4043	0006475	4043		1409	CG019	1409	0
2014June3 	4043	0006475	4043		934	PK05	934	0
2014June3 	4043	0006475	4043		934	PK05	1464	6
2014June3 	4043	0006475	4043		945	PK09	945	0
2014June3 	4043	0006475	4043		945	PK09	951	6
2014June3 	4043	0006475	4043		954	PK11	954	0
2014June3 	4043	0006475	4043		1480	PK14	1480	0
2014June3 	4043	0006475	4043		1399	SA027	1399	0
2014June3 	4043	0006475	4043		972	SCC-3	972	0
2014June3 	4043	0006475	4043		972	SCC-3	974	2
2014June3 	4043	0006475	4043		985	SE002	985	0
2014June3 	4043	0006475	4043		987	SHS-2	987	0
2014June3 	4043	0006475	4043		1405	SS015	1405	0
2014June3 	4043	0006475	4043		1011	SUS-A	1011	0
2014June3 	4043	0006475	4043		1043	SUT-06	1043	0
2014June3 	4043	0006475	4043		1176	ZT-721	1176	0
2014June3 	2085	0001001	2085		882	*0	882	0
2014June3 	2085	0001001	2085		1423	*401	1423	0
2014June3 	2085	0001001	2085		902	*520	902	0
2014June3 	2085	0001001	2085		902	*520	1421	9
2014June3 	2085	0001001	2085		1408	CG018	1408	0
2014June3 	2085	0001001	2085		934	PK05	934	0
2014June3 	2085	0001001	2085		934	PK05	1462	4
2014June3 	2085	0001001	2085		945	PK09	945	0
2014June3 	2085	0001001	2085		945	PK09	950	5
2014June3 	2085	0001001	2085		1400	SA028	1400	0
2014June3 	2085	0001001	2085		980	SCC-4	980	0
2014June3 	2085	0001001	2085		980	SCC-4	1478	7
2014June3 	2085	0001001	2085		985	SE002	985	0
2014June3 	2085	0001001	2085		986	SHS-1	986	0
2014June3 	2085	0001001	2085		1405	SS015	1405	0
2014June3 	2085	0001001	2085		1036	SUS-Y	1036	0
2014June3 	2085	0001001	2085		1039	SUT-03	1039	0
2014June3 	2085	0001001	2085		1263	ZT-808	1263	0
2014June3 	2086	0001002	2086		882	*0	882	0
2014June3 	2086	0001002	2086		1423	*401	1423	0
2014June3 	2086	0001002	2086		902	*520	902	0
2014June3 	2086	0001002	2086		902	*520	1421	9
2014June3 	2086	0001002	2086		1408	CG018	1408	0
2014June3 	2086	0001002	2086		934	PK05	934	0
2014June3 	2086	0001002	2086		934	PK05	1462	4
2014June3 	2086	0001002	2086		945	PK09	945	0
2014June3 	2086	0001002	2086		945	PK09	950	5
2014June3 	2086	0001002	2086		1400	SA028	1400	0
2014June3 	2086	0001002	2086		980	SCC-4	980	0
2014June3 	2086	0001002	2086		980	SCC-4	1478	7
2014June3 	2086	0001002	2086		985	SE002	985	0
2014June3 	2086	0001002	2086		986	SHS-1	986	0
2014June3 	2086	0001002	2086		1405	SS015	1405	0
2014June3 	2086	0001002	2086		1036	SUS-Y	1036	0
2014June3 	2086	0001002	2086		1039	SUT-03	1039	0
2014June3 	2086	0001002	2086		1263	ZT-808	1263	0
2014June3 	2087	0001003	2087		882	*0	882	0
2014June3 	2087	0001003	2087		1423	*401	1423	0
2014June3 	2087	0001003	2087		902	*520	902	0
2014June3 	2087	0001003	2087		902	*520	1421	9
2014June3 	2087	0001003	2087		1408	CG018	1408	0
2014June3 	2087	0001003	2087		934	PK05	934	0
2014June3 	2087	0001003	2087		934	PK05	1462	4
2014June3 	2087	0001003	2087		945	PK09	945	0
2014June3 	2087	0001003	2087		945	PK09	950	5
2014June3 	2087	0001003	2087		1400	SA028	1400	0
2014June3 	2087	0001003	2087		980	SCC-4	980	0
2014June3 	2087	0001003	2087		980	SCC-4	1478	7
2014June3 	2087	0001003	2087		985	SE002	985	0
2014June3 	2087	0001003	2087		986	SHS-1	986	0
2014June3 	2087	0001003	2087		1405	SS015	1405	0
2014June3 	2087	0001003	2087		1036	SUS-Y	1036	0
2014June3 	2087	0001003	2087		1039	SUT-03	1039	0
2014June3 	2087	0001003	2087		1265	ZT-810	1265	0
2014June3 	2088	0001004	2088		882	*0	882	0
2014June3 	2088	0001004	2088		1423	*401	1423	0
2014June3 	2088	0001004	2088		902	*520	902	0
2014June3 	2088	0001004	2088		902	*520	1421	9
2014June3 	2088	0001004	2088		1408	CG018	1408	0
2014June3 	2088	0001004	2088		934	PK05	934	0
2014June3 	2088	0001004	2088		934	PK05	1462	4
2014June3 	2088	0001004	2088		945	PK09	945	0
2014June3 	2088	0001004	2088		945	PK09	950	5
2014June3 	2088	0001004	2088		1400	SA028	1400	0
2014June3 	2088	0001004	2088		980	SCC-4	980	0
2014June3 	2088	0001004	2088		980	SCC-4	1478	7
2014June3 	2088	0001004	2088		985	SE002	985	0
2014June3 	2088	0001004	2088		986	SHS-1	986	0
2014June3 	2088	0001004	2088		1405	SS015	1405	0
2014June3 	2088	0001004	2088		1036	SUS-Y	1036	0
2014June3 	2088	0001004	2088		1039	SUT-03	1039	0
2014June3 	2088	0001004	2088		1264	ZT-809	1264	0
2014June3 	2089	0001005	2089		882	*0	882	0
2014June3 	2089	0001005	2089		1423	*401	1423	0
2014June3 	2089	0001005	2089		902	*520	902	0
2014June3 	2089	0001005	2089		902	*520	1421	9
2014June3 	2089	0001005	2089		1408	CG018	1408	0
2014June3 	2089	0001005	2089		934	PK05	934	0
2014June3 	2089	0001005	2089		934	PK05	1462	4
2014June3 	2089	0001005	2089		945	PK09	945	0
2014June3 	2089	0001005	2089		945	PK09	950	5
2014June3 	2089	0001005	2089		1400	SA028	1400	0
2014June3 	2089	0001005	2089		980	SCC-4	980	0
2014June3 	2089	0001005	2089		980	SCC-4	1478	7
2014June3 	2089	0001005	2089		985	SE002	985	0
2014June3 	2089	0001005	2089		986	SHS-1	986	0
2014June3 	2089	0001005	2089		1405	SS015	1405	0
2014June3 	2089	0001005	2089		1036	SUS-Y	1036	0
2014June3 	2089	0001005	2089		1039	SUT-03	1039	0
2014June3 	2089	0001005	2089		1264	ZT-809	1264	0
2014June3 	2090	0001006	2090		882	*0	882	0
2014June3 	2090	0001006	2090		1423	*401	1423	0
2014June3 	2090	0001006	2090		902	*520	902	0
2014June3 	2090	0001006	2090		902	*520	1421	9
2014June3 	2090	0001006	2090		1408	CG018	1408	0
2014June3 	2090	0001006	2090		934	PK05	934	0
2014June3 	2090	0001006	2090		934	PK05	1462	4
2014June3 	2090	0001006	2090		945	PK09	945	0
2014June3 	2090	0001006	2090		945	PK09	950	5
2014June3 	2090	0001006	2090		1400	SA028	1400	0
2014June3 	2090	0001006	2090		980	SCC-4	980	0
2014June3 	2090	0001006	2090		980	SCC-4	1478	7
2014June3 	2090	0001006	2090		985	SE002	985	0
2014June3 	2090	0001006	2090		986	SHS-1	986	0
2014June3 	2090	0001006	2090		1405	SS015	1405	0
2014June3 	2090	0001006	2090		1036	SUS-Y	1036	0
2014June3 	2090	0001006	2090		1039	SUT-03	1039	0
2014June3 	2090	0001006	2090		1264	ZT-809	1264	0
2014June3 	2091	0001007	2091		882	*0	882	0
2014June3 	2091	0001007	2091		1423	*401	1423	0
2014June3 	2091	0001007	2091		902	*520	902	0
2014June3 	2091	0001007	2091		902	*520	1421	9
2014June3 	2091	0001007	2091		1408	CG018	1408	0
2014June3 	2091	0001007	2091		934	PK05	934	0
2014June3 	2091	0001007	2091		934	PK05	1462	4
2014June3 	2091	0001007	2091		945	PK09	945	0
2014June3 	2091	0001007	2091		945	PK09	950	5
2014June3 	2091	0001007	2091		1400	SA028	1400	0
2014June3 	2091	0001007	2091		980	SCC-4	980	0
2014June3 	2091	0001007	2091		980	SCC-4	1478	7
2014June3 	2091	0001007	2091		985	SE002	985	0
2014June3 	2091	0001007	2091		986	SHS-1	986	0
2014June3 	2091	0001007	2091		1405	SS015	1405	0
2014June3 	2091	0001007	2091		1036	SUS-Y	1036	0
2014June3 	2091	0001007	2091		1039	SUT-03	1039	0
2014June3 	2091	0001007	2091		1264	ZT-809	1264	0
2014June3 	2092	0001008	2092		882	*0	882	0
2014June3 	2092	0001008	2092		1423	*401	1423	0
2014June3 	2092	0001008	2092		902	*520	902	0
2014June3 	2092	0001008	2092		902	*520	1421	9
2014June3 	2092	0001008	2092		1408	CG018	1408	0
2014June3 	2092	0001008	2092		934	PK05	934	0
