sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPorHndl	sPrecinctPortion	lPartyHndl	sPartyAbbr	lTotalRegCount
2014June3 	2160	0001077	2160		23	GRN 	0
2014June3 	2160	0001077	2160		27	LIB 	0
2014June3 	2160	0001077	2160		0	NP  	62
2014June3 	2160	0001077	2160		21	PF  	0
2014June3 	2160	0001077	2160		3	REP 	25
2014June3 	2161	0001078	2161		59	AE  	0
2014June3 	2161	0001078	2161		15	AI  	5
2014June3 	2161	0001078	2161		2	DEM 	17
2014June3 	2161	0001078	2161		23	GRN 	0
2014June3 	2161	0001078	2161		27	LIB 	0
2014June3 	2161	0001078	2161		0	NP  	5
2014June3 	2161	0001078	2161		21	PF  	0
2014June3 	2161	0001078	2161		3	REP 	18
2014June3 	2162	0001079	2162		59	AE  	0
2014June3 	2162	0001079	2162		15	AI  	0
2014June3 	2162	0001079	2162		2	DEM 	2
2014June3 	2162	0001079	2162		23	GRN 	0
2014June3 	2162	0001079	2162		27	LIB 	0
2014June3 	2162	0001079	2162		0	NP  	3
2014June3 	2162	0001079	2162		21	PF  	0
2014June3 	2162	0001079	2162		3	REP 	0
2014June3 	2163	0001080	2163		59	AE  	0
2014June3 	2163	0001080	2163		15	AI  	2
2014June3 	2163	0001080	2163		2	DEM 	220
2014June3 	2163	0001080	2163		23	GRN 	0
2014June3 	2163	0001080	2163		27	LIB 	1
2014June3 	2163	0001080	2163		0	NP  	191
2014June3 	2163	0001080	2163		21	PF  	1
2014June3 	2163	0001080	2163		3	REP 	128
2014June3 	2164	0001081	2164		59	AE  	0
2014June3 	2164	0001081	2164		15	AI  	6
2014June3 	2164	0001081	2164		2	DEM 	175
2014June3 	2164	0001081	2164		23	GRN 	0
2014June3 	2164	0001081	2164		27	LIB 	2
2014June3 	2164	0001081	2164		0	NP  	109
2014June3 	2164	0001081	2164		21	PF  	0
2014June3 	2164	0001081	2164		3	REP 	99
2014June3 	2165	0001082	2165		59	AE  	0
2014June3 	2165	0001082	2165		15	AI  	2
2014June3 	2165	0001082	2165		2	DEM 	46
2014June3 	2165	0001082	2165		23	GRN 	0
2014June3 	2165	0001082	2165		27	LIB 	1
2014June3 	2165	0001082	2165		0	NP  	29
2014June3 	2165	0001082	2165		21	PF  	0
2014June3 	2165	0001082	2165		3	REP 	27
2014June3 	2166	0001083	2166		59	AE  	0
2014June3 	2166	0001083	2166		15	AI  	1
2014June3 	2166	0001083	2166		2	DEM 	26
2014June3 	2166	0001083	2166		23	GRN 	1
2014June3 	2166	0001083	2166		27	LIB 	0
2014June3 	2166	0001083	2166		0	NP  	22
2014June3 	2166	0001083	2166		21	PF  	0
2014June3 	2166	0001083	2166		3	REP 	25
2014June3 	2167	0001084	2167		59	AE  	0
2014June3 	2167	0001084	2167		15	AI  	1
2014June3 	2167	0001084	2167		2	DEM 	46
2014June3 	2167	0001084	2167		23	GRN 	0
2014June3 	2167	0001084	2167		27	LIB 	0
2014June3 	2167	0001084	2167		0	NP  	13
2014June3 	2167	0001084	2167		21	PF  	0
2014June3 	2167	0001084	2167		3	REP 	22
2014June3 	2168	0001085	2168		59	AE  	0
2014June3 	2168	0001085	2168		15	AI  	3
2014June3 	2168	0001085	2168		2	DEM 	75
2014June3 	2168	0001085	2168		23	GRN 	1
2014June3 	2168	0001085	2168		27	LIB 	1
2014June3 	2168	0001085	2168		0	NP  	51
2014June3 	2168	0001085	2168		21	PF  	0
2014June3 	2168	0001085	2168		3	REP 	56
2014June3 	2169	0001086	2169		59	AE  	0
2014June3 	2169	0001086	2169		15	AI  	5
2014June3 	2169	0001086	2169		2	DEM 	34
2014June3 	2169	0001086	2169		23	GRN 	0
2014June3 	2169	0001086	2169		27	LIB 	0
2014June3 	2169	0001086	2169		0	NP  	20
2014June3 	2169	0001086	2169		21	PF  	1
2014June3 	2169	0001086	2169		3	REP 	42
2014June3 	2170	0001087	2170		59	AE  	0
2014June3 	2170	0001087	2170		15	AI  	0
2014June3 	2170	0001087	2170		2	DEM 	0
2014June3 	2170	0001087	2170		23	GRN 	0
2014June3 	2170	0001087	2170		27	LIB 	0
2014June3 	2170	0001087	2170		0	NP  	1
2014June3 	2170	0001087	2170		21	PF  	0
2014June3 	2170	0001087	2170		3	REP 	0
2014June3 	2171	0001088	2171		59	AE  	0
2014June3 	2171	0001088	2171		15	AI  	2
2014June3 	2171	0001088	2171		2	DEM 	34
2014June3 	2171	0001088	2171		23	GRN 	0
2014June3 	2171	0001088	2171		27	LIB 	0
2014June3 	2171	0001088	2171		0	NP  	13
2014June3 	2171	0001088	2171		21	PF  	0
2014June3 	2171	0001088	2171		3	REP 	28
2014June3 	2172	0001089	2172		59	AE  	0
2014June3 	2172	0001089	2172		15	AI  	3
2014June3 	2172	0001089	2172		2	DEM 	35
2014June3 	2172	0001089	2172		23	GRN 	1
2014June3 	2172	0001089	2172		27	LIB 	0
2014June3 	2172	0001089	2172		0	NP  	23
2014June3 	2172	0001089	2172		21	PF  	0
2014June3 	2172	0001089	2172		3	REP 	32
2014June3 	2173	0001090	2173		59	AE  	0
2014June3 	2173	0001090	2173		15	AI  	1
2014June3 	2173	0001090	2173		2	DEM 	9
2014June3 	2173	0001090	2173		23	GRN 	0
2014June3 	2173	0001090	2173		27	LIB 	0
2014June3 	2173	0001090	2173		0	NP  	6
2014June3 	2173	0001090	2173		21	PF  	0
2014June3 	2173	0001090	2173		3	REP 	3
2014June3 	2174	0001091	2174		59	AE  	0
2014June3 	2174	0001091	2174		15	AI  	3
2014June3 	2174	0001091	2174		2	DEM 	37
2014June3 	2174	0001091	2174		23	GRN 	0
2014June3 	2174	0001091	2174		27	LIB 	1
2014June3 	2174	0001091	2174		0	NP  	17
2014June3 	2174	0001091	2174		21	PF  	0
2014June3 	2174	0001091	2174		3	REP 	19
2014June3 	2175	0001092	2175		59	AE  	0
2014June3 	2175	0001092	2175		15	AI  	7
2014June3 	2175	0001092	2175		2	DEM 	297
2014June3 	2175	0001092	2175		23	GRN 	0
2014June3 	2175	0001092	2175		27	LIB 	5
2014June3 	2175	0001092	2175		0	NP  	301
2014June3 	2175	0001092	2175		21	PF  	1
2014June3 	2175	0001092	2175		3	REP 	220
2014June3 	2176	0001093	2176		59	AE  	0
2014June3 	2176	0001093	2176		15	AI  	1
2014June3 	2176	0001093	2176		2	DEM 	7
2014June3 	2176	0001093	2176		23	GRN 	1
2014June3 	2176	0001093	2176		27	LIB 	1
2014June3 	2176	0001093	2176		0	NP  	8
2014June3 	2176	0001093	2176		21	PF  	0
2014June3 	2176	0001093	2176		3	REP 	22
2014June3 	2177	0001094	2177		59	AE  	0
2014June3 	2177	0001094	2177		15	AI  	5
2014June3 	2177	0001094	2177		2	DEM 	71
2014June3 	2177	0001094	2177		23	GRN 	0
2014June3 	2177	0001094	2177		27	LIB 	0
2014June3 	2177	0001094	2177		0	NP  	37
2014June3 	2177	0001094	2177		21	PF  	0
2014June3 	2177	0001094	2177		3	REP 	27
2014June3 	2178	0001095	2178		59	AE  	0
2014June3 	2178	0001095	2178		15	AI  	8
2014June3 	2178	0001095	2178		2	DEM 	88
2014June3 	2178	0001095	2178		23	GRN 	0
2014June3 	2178	0001095	2178		27	LIB 	1
2014June3 	2178	0001095	2178		0	NP  	51
2014June3 	2178	0001095	2178		21	PF  	0
2014June3 	2178	0001095	2178		3	REP 	50
2014June3 	2179	0001096	2179		59	AE  	0
2014June3 	2179	0001096	2179		15	AI  	28
2014June3 	2179	0001096	2179		2	DEM 	417
2014June3 	2179	0001096	2179		23	GRN 	1
2014June3 	2179	0001096	2179		27	LIB 	11
2014June3 	2179	0001096	2179		0	NP  	196
2014June3 	2179	0001096	2179		21	PF  	1
2014June3 	2179	0001096	2179		3	REP 	211
2014June3 	2180	0001097	2180		59	AE  	0
2014June3 	2180	0001097	2180		15	AI  	0
2014June3 	2180	0001097	2180		2	DEM 	10
2014June3 	2180	0001097	2180		23	GRN 	0
2014June3 	2180	0001097	2180		27	LIB 	0
2014June3 	2180	0001097	2180		0	NP  	4
2014June3 	2180	0001097	2180		21	PF  	0
2014June3 	2180	0001097	2180		3	REP 	5
2014June3 	2181	0001098	2181		59	AE  	0
2014June3 	2181	0001098	2181		15	AI  	3
2014June3 	2181	0001098	2181		2	DEM 	35
2014June3 	2181	0001098	2181		23	GRN 	0
2014June3 	2181	0001098	2181		27	LIB 	0
2014June3 	2181	0001098	2181		0	NP  	22
2014June3 	2181	0001098	2181		21	PF  	0
2014June3 	2181	0001098	2181		3	REP 	45
2014June3 	2182	0001101	2182		59	AE  	0
2014June3 	2182	0001101	2182		15	AI  	0
2014June3 	2182	0001101	2182		2	DEM 	13
2014June3 	2182	0001101	2182		23	GRN 	0
2014June3 	2182	0001101	2182		27	LIB 	0
2014June3 	2182	0001101	2182		0	NP  	31
2014June3 	2182	0001101	2182		21	PF  	0
2014June3 	2182	0001101	2182		3	REP 	7
2014June3 	2183	0001102	2183		59	AE  	0
2014June3 	2183	0001102	2183		15	AI  	4
2014June3 	2183	0001102	2183		2	DEM 	154
2014June3 	2183	0001102	2183		23	GRN 	4
2014June3 	2183	0001102	2183		27	LIB 	0
2014June3 	2183	0001102	2183		0	NP  	233
2014June3 	2183	0001102	2183		21	PF  	1
2014June3 	2183	0001102	2183		3	REP 	75
2014June3 	2184	0001103	2184		59	AE  	0
2014June3 	2184	0001103	2184		15	AI  	12
2014June3 	2184	0001103	2184		2	DEM 	177
2014June3 	2184	0001103	2184		23	GRN 	2
2014June3 	2184	0001103	2184		27	LIB 	1
2014June3 	2184	0001103	2184		0	NP  	244
2014June3 	2184	0001103	2184		21	PF  	1
2014June3 	2184	0001103	2184		3	REP 	93
2014June3 	2185	0001104	2185		59	AE  	0
2014June3 	2185	0001104	2185		15	AI  	11
2014June3 	2185	0001104	2185		2	DEM 	149
2014June3 	2185	0001104	2185		23	GRN 	5
2014June3 	2185	0001104	2185		27	LIB 	1
2014June3 	2185	0001104	2185		0	NP  	245
2014June3 	2185	0001104	2185		21	PF  	1
2014June3 	2185	0001104	2185		3	REP 	78
2014June3 	2186	0001105	2186		59	AE  	0
2014June3 	2186	0001105	2186		15	AI  	7
2014June3 	2186	0001105	2186		2	DEM 	175
2014June3 	2186	0001105	2186		23	GRN 	2
2014June3 	2186	0001105	2186		27	LIB 	1
2014June3 	2186	0001105	2186		0	NP  	257
2014June3 	2186	0001105	2186		21	PF  	1
2014June3 	2186	0001105	2186		3	REP 	80
2014June3 	2187	0001106	2187		59	AE  	0
2014June3 	2187	0001106	2187		15	AI  	7
2014June3 	2187	0001106	2187		2	DEM 	180
2014June3 	2187	0001106	2187		23	GRN 	2
2014June3 	2187	0001106	2187		27	LIB 	1
2014June3 	2187	0001106	2187		0	NP  	247
2014June3 	2187	0001106	2187		21	PF  	1
2014June3 	2187	0001106	2187		3	REP 	69
2014June3 	2188	0001107	2188		59	AE  	0
2014June3 	2188	0001107	2188		15	AI  	8
2014June3 	2188	0001107	2188		2	DEM 	221
2014June3 	2188	0001107	2188		23	GRN 	2
2014June3 	2188	0001107	2188		27	LIB 	0
2014June3 	2188	0001107	2188		0	NP  	232
2014June3 	2188	0001107	2188		21	PF  	0
2014June3 	2188	0001107	2188		3	REP 	98
2014June3 	2189	0001108	2189		59	AE  	0
2014June3 	2189	0001108	2189		15	AI  	14
2014June3 	2189	0001108	2189		2	DEM 	221
2014June3 	2189	0001108	2189		23	GRN 	1
2014June3 	2189	0001108	2189		27	LIB 	3
2014June3 	2189	0001108	2189		0	NP  	295
2014June3 	2189	0001108	2189		21	PF  	0
2014June3 	2189	0001108	2189		3	REP 	103
2014June3 	2190	0001109	2190		59	AE  	0
2014June3 	2190	0001109	2190		15	AI  	4
2014June3 	2190	0001109	2190		2	DEM 	102
2014June3 	2190	0001109	2190		23	GRN 	0
2014June3 	2190	0001109	2190		27	LIB 	2
2014June3 	2190	0001109	2190		0	NP  	137
2014June3 	2190	0001109	2190		21	PF  	0
2014June3 	2190	0001109	2190		3	REP 	33
2014June3 	2191	0001110	2191		59	AE  	0
2014June3 	2191	0001110	2191		15	AI  	10
2014June3 	2191	0001110	2191		2	DEM 	200
2014June3 	2191	0001110	2191		23	GRN 	0
2014June3 	2191	0001110	2191		27	LIB 	4
2014June3 	2191	0001110	2191		0	NP  	223
2014June3 	2191	0001110	2191		21	PF  	0
2014June3 	2191	0001110	2191		3	REP 	100
2014June3 	2192	0001111	2192		59	AE  	0
2014June3 	2192	0001111	2192		15	AI  	4
2014June3 	2192	0001111	2192		2	DEM 	108
2014June3 	2192	0001111	2192		23	GRN 	3
2014June3 	2192	0001111	2192		27	LIB 	4
2014June3 	2192	0001111	2192		0	NP  	111
2014June3 	2192	0001111	2192		21	PF  	1
2014June3 	2192	0001111	2192		3	REP 	34
2014June3 	2193	0001112	2193		59	AE  	0
2014June3 	2193	0001112	2193		15	AI  	8
2014June3 	2193	0001112	2193		2	DEM 	172
2014June3 	2193	0001112	2193		23	GRN 	1
2014June3 	2193	0001112	2193		27	LIB 	0
2014June3 	2193	0001112	2193		0	NP  	234
2014June3 	2193	0001112	2193		21	PF  	0
2014June3 	2193	0001112	2193		3	REP 	83
2014June3 	2194	0001113	2194		59	AE  	0
2014June3 	2194	0001113	2194		15	AI  	17
2014June3 	2194	0001113	2194		2	DEM 	293
2014June3 	2194	0001113	2194		23	GRN 	2
2014June3 	2194	0001113	2194		27	LIB 	4
2014June3 	2194	0001113	2194		0	NP  	334
2014June3 	2194	0001113	2194		21	PF  	1
2014June3 	2194	0001113	2194		3	REP 	123
2014June3 	2195	0001114	2195		59	AE  	0
2014June3 	2195	0001114	2195		15	AI  	7
2014June3 	2195	0001114	2195		2	DEM 	125
2014June3 	2195	0001114	2195		23	GRN 	3
2014June3 	2195	0001114	2195		27	LIB 	3
2014June3 	2195	0001114	2195		0	NP  	166
2014June3 	2195	0001114	2195		21	PF  	0
2014June3 	2195	0001114	2195		3	REP 	56
2014June3 	2196	0001115	2196		59	AE  	0
2014June3 	2196	0001115	2196		15	AI  	8
2014June3 	2196	0001115	2196		2	DEM 	158
2014June3 	2196	0001115	2196		23	GRN 	3
2014June3 	2196	0001115	2196		27	LIB 	3
2014June3 	2196	0001115	2196		0	NP  	209
2014June3 	2196	0001115	2196		21	PF  	2
2014June3 	2196	0001115	2196		3	REP 	98
2014June3 	2197	0001116	2197		59	AE  	0
2014June3 	2197	0001116	2197		15	AI  	7
2014June3 	2197	0001116	2197		2	DEM 	230
2014June3 	2197	0001116	2197		23	GRN 	1
2014June3 	2197	0001116	2197		27	LIB 	3
2014June3 	2197	0001116	2197		0	NP  	253
2014June3 	2197	0001116	2197		21	PF  	0
2014June3 	2197	0001116	2197		3	REP 	108
2014June3 	2198	0001117	2198		59	AE  	0
2014June3 	2198	0001117	2198		15	AI  	13
2014June3 	2198	0001117	2198		2	DEM 	347
2014June3 	2198	0001117	2198		23	GRN 	1
2014June3 	2198	0001117	2198		27	LIB 	1
2014June3 	2198	0001117	2198		0	NP  	423
2014June3 	2198	0001117	2198		21	PF  	0
2014June3 	2198	0001117	2198		3	REP 	176
2014June3 	2199	0001118	2199		59	AE  	0
2014June3 	2199	0001118	2199		15	AI  	1
2014June3 	2199	0001118	2199		2	DEM 	89
2014June3 	2199	0001118	2199		23	GRN 	0
2014June3 	2199	0001118	2199		27	LIB 	2
2014June3 	2199	0001118	2199		0	NP  	99
2014June3 	2199	0001118	2199		21	PF  	0
2014June3 	2199	0001118	2199		3	REP 	46
2014June3 	2200	0001119	2200		59	AE  	0
2014June3 	2200	0001119	2200		15	AI  	10
2014June3 	2200	0001119	2200		2	DEM 	160
2014June3 	2200	0001119	2200		23	GRN 	1
2014June3 	2200	0001119	2200		27	LIB 	3
2014June3 	2200	0001119	2200		0	NP  	265
2014June3 	2200	0001119	2200		21	PF  	2
2014June3 	2200	0001119	2200		3	REP 	112
2014June3 	2201	0001120	2201		59	AE  	0
2014June3 	2201	0001120	2201		15	AI  	0
2014June3 	2201	0001120	2201		2	DEM 	0
2014June3 	2201	0001120	2201		23	GRN 	0
2014June3 	2201	0001120	2201		27	LIB 	0
2014June3 	2201	0001120	2201		0	NP  	0
2014June3 	2201	0001120	2201		21	PF  	0
2014June3 	2201	0001120	2201		3	REP 	0
2014June3 	2202	0001121	2202		59	AE  	0
2014June3 	2202	0001121	2202		15	AI  	0
2014June3 	2202	0001121	2202		2	DEM 	30
2014June3 	2202	0001121	2202		23	GRN 	0
2014June3 	2202	0001121	2202		27	LIB 	0
2014June3 	2202	0001121	2202		0	NP  	16
2014June3 	2202	0001121	2202		21	PF  	0
2014June3 	2202	0001121	2202		3	REP 	17
2014June3 	2203	0001122	2203		59	AE  	0
2014June3 	2203	0001122	2203		15	AI  	19
2014June3 	2203	0001122	2203		2	DEM 	176
2014June3 	2203	0001122	2203		23	GRN 	5
2014June3 	2203	0001122	2203		27	LIB 	5
2014June3 	2203	0001122	2203		0	NP  	131
2014June3 	2203	0001122	2203		21	PF  	2
2014June3 	2203	0001122	2203		3	REP 	95
2014June3 	2204	0001123	2204		59	AE  	0
2014June3 	2204	0001123	2204		15	AI  	5
2014June3 	2204	0001123	2204		2	DEM 	214
2014June3 	2204	0001123	2204		23	GRN 	2
2014June3 	2204	0001123	2204		27	LIB 	4
2014June3 	2204	0001123	2204		0	NP  	177
2014June3 	2204	0001123	2204		21	PF  	2
2014June3 	2204	0001123	2204		3	REP 	105
2014June3 	2205	0001124	2205		59	AE  	0
2014June3 	2205	0001124	2205		15	AI  	7
2014June3 	2205	0001124	2205		2	DEM 	218
2014June3 	2205	0001124	2205		23	GRN 	0
2014June3 	2205	0001124	2205		27	LIB 	4
2014June3 	2205	0001124	2205		0	NP  	156
2014June3 	2205	0001124	2205		21	PF  	2
2014June3 	2205	0001124	2205		3	REP 	105
2014June3 	2206	0001125	2206		59	AE  	0
2014June3 	2206	0001125	2206		15	AI  	8
2014June3 	2206	0001125	2206		2	DEM 	166
2014June3 	2206	0001125	2206		23	GRN 	1
2014June3 	2206	0001125	2206		27	LIB 	1
2014June3 	2206	0001125	2206		0	NP  	134
2014June3 	2206	0001125	2206		21	PF  	0
2014June3 	2206	0001125	2206		3	REP 	100
2014June3 	2207	0001126	2207		59	AE  	0
2014June3 	2207	0001126	2207		15	AI  	10
2014June3 	2207	0001126	2207		2	DEM 	281
2014June3 	2207	0001126	2207		23	GRN 	2
2014June3 	2207	0001126	2207		27	LIB 	2
2014June3 	2207	0001126	2207		0	NP  	184
2014June3 	2207	0001126	2207		21	PF  	0
2014June3 	2207	0001126	2207		3	REP 	134
2014June3 	2208	0001127	2208		59	AE  	0
2014June3 	2208	0001127	2208		15	AI  	8
2014June3 	2208	0001127	2208		2	DEM 	230
2014June3 	2208	0001127	2208		23	GRN 	2
2014June3 	2208	0001127	2208		27	LIB 	5
2014June3 	2208	0001127	2208		0	NP  	180
2014June3 	2208	0001127	2208		21	PF  	0
2014June3 	2208	0001127	2208		3	REP 	130
2014June3 	2209	0001128	2209		59	AE  	0
2014June3 	2209	0001128	2209		15	AI  	8
2014June3 	2209	0001128	2209		2	DEM 	220
2014June3 	2209	0001128	2209		23	GRN 	2
2014June3 	2209	0001128	2209		27	LIB 	3
2014June3 	2209	0001128	2209		0	NP  	157
2014June3 	2209	0001128	2209		21	PF  	2
2014June3 	2209	0001128	2209		3	REP 	97
2014June3 	2210	0001129	2210		59	AE  	0
2014June3 	2210	0001129	2210		15	AI  	9
2014June3 	2210	0001129	2210		2	DEM 	158
2014June3 	2210	0001129	2210		23	GRN 	3
2014June3 	2210	0001129	2210		27	LIB 	1
2014June3 	2210	0001129	2210		0	NP  	171
2014June3 	2210	0001129	2210		21	PF  	1
2014June3 	2210	0001129	2210		3	REP 	98
2014June3 	2211	0001130	2211		59	AE  	0
2014June3 	2211	0001130	2211		15	AI  	10
2014June3 	2211	0001130	2211		2	DEM 	221
2014June3 	2211	0001130	2211		23	GRN 	1
2014June3 	2211	0001130	2211		27	LIB 	6
2014June3 	2211	0001130	2211		0	NP  	191
2014June3 	2211	0001130	2211		21	PF  	2
2014June3 	2211	0001130	2211		3	REP 	103
2014June3 	2212	0001131	2212		59	AE  	0
2014June3 	2212	0001131	2212		15	AI  	3
2014June3 	2212	0001131	2212		2	DEM 	160
2014June3 	2212	0001131	2212		23	GRN 	3
2014June3 	2212	0001131	2212		27	LIB 	0
2014June3 	2212	0001131	2212		0	NP  	137
2014June3 	2212	0001131	2212		21	PF  	0
2014June3 	2212	0001131	2212		3	REP 	85
2014June3 	2213	0001132	2213		59	AE  	0
2014June3 	2213	0001132	2213		15	AI  	10
2014June3 	2213	0001132	2213		2	DEM 	214
2014June3 	2213	0001132	2213		23	GRN 	4
2014June3 	2213	0001132	2213		27	LIB 	1
2014June3 	2213	0001132	2213		0	NP  	191
2014June3 	2213	0001132	2213		21	PF  	1
2014June3 	2213	0001132	2213		3	REP 	103
2014June3 	2214	0001133	2214		59	AE  	0
2014June3 	2214	0001133	2214		15	AI  	0
2014June3 	2214	0001133	2214		2	DEM 	0
2014June3 	2214	0001133	2214		23	GRN 	0
2014June3 	2214	0001133	2214		27	LIB 	0
2014June3 	2214	0001133	2214		0	NP  	0
2014June3 	2214	0001133	2214		21	PF  	0
2014June3 	2214	0001133	2214		3	REP 	0
2014June3 	2215	0001134	2215		59	AE  	0
2014June3 	2215	0001134	2215		15	AI  	13
2014June3 	2215	0001134	2215		2	DEM 	315
2014June3 	2215	0001134	2215		23	GRN 	5
2014June3 	2215	0001134	2215		27	LIB 	3
2014June3 	2215	0001134	2215		0	NP  	281
2014June3 	2215	0001134	2215		21	PF  	3
2014June3 	2215	0001134	2215		3	REP 	145
2014June3 	2216	0001135	2216		59	AE  	1
2014June3 	2216	0001135	2216		15	AI  	16
2014June3 	2216	0001135	2216		2	DEM 	261
2014June3 	2216	0001135	2216		23	GRN 	1
2014June3 	2216	0001135	2216		27	LIB 	5
2014June3 	2216	0001135	2216		0	NP  	272
2014June3 	2216	0001135	2216		21	PF  	2
2014June3 	2216	0001135	2216		3	REP 	121
2014June3 	2217	0001136	2217		59	AE  	0
2014June3 	2217	0001136	2217		15	AI  	13
2014June3 	2217	0001136	2217		2	DEM 	321
2014June3 	2217	0001136	2217		23	GRN 	2
2014June3 	2217	0001136	2217		27	LIB 	2
2014June3 	2217	0001136	2217		0	NP  	250
2014June3 	2217	0001136	2217		21	PF  	3
2014June3 	2217	0001136	2217		3	REP 	85
2014June3 	2218	0001137	2218		59	AE  	0
2014June3 	2218	0001137	2218		15	AI  	5
2014June3 	2218	0001137	2218		2	DEM 	152
2014June3 	2218	0001137	2218		23	GRN 	0
2014June3 	2218	0001137	2218		27	LIB 	2
2014June3 	2218	0001137	2218		0	NP  	114
2014June3 	2218	0001137	2218		21	PF  	2
2014June3 	2218	0001137	2218		3	REP 	39
2014June3 	2219	0001138	2219		59	AE  	0
2014June3 	2219	0001138	2219		15	AI  	0
2014June3 	2219	0001138	2219		2	DEM 	1
2014June3 	2219	0001138	2219		23	GRN 	0
2014June3 	2219	0001138	2219		27	LIB 	0
2014June3 	2219	0001138	2219		0	NP  	0
2014June3 	2219	0001138	2219		21	PF  	0
2014June3 	2219	0001138	2219		3	REP 	0
2014June3 	2220	0001139	2220		59	AE  	0
2014June3 	2220	0001139	2220		15	AI  	12
2014June3 	2220	0001139	2220		2	DEM 	120
2014June3 	2220	0001139	2220		23	GRN 	4
2014June3 	2220	0001139	2220		27	LIB 	3
2014June3 	2220	0001139	2220		0	NP  	87
2014June3 	2220	0001139	2220		21	PF  	1
2014June3 	2220	0001139	2220		3	REP 	43
2014June3 	2221	0001140	2221		59	AE  	0
2014June3 	2221	0001140	2221		15	AI  	9
2014June3 	2221	0001140	2221		2	DEM 	202
2014June3 	2221	0001140	2221		23	GRN 	2
2014June3 	2221	0001140	2221		27	LIB 	2
2014June3 	2221	0001140	2221		0	NP  	162
2014June3 	2221	0001140	2221		21	PF  	0
2014June3 	2221	0001140	2221		3	REP 	64
2014June3 	2222	0001141	2222		59	AE  	0
2014June3 	2222	0001141	2222		15	AI  	19
2014June3 	2222	0001141	2222		2	DEM 	356
2014June3 	2222	0001141	2222		23	GRN 	3
2014June3 	2222	0001141	2222		27	LIB 	3
2014June3 	2222	0001141	2222		0	NP  	186
2014June3 	2222	0001141	2222		21	PF  	2
2014June3 	2222	0001141	2222		3	REP 	145
2014June3 	2223	0001142	2223		59	AE  	0
2014June3 	2223	0001142	2223		15	AI  	17
2014June3 	2223	0001142	2223		2	DEM 	249
2014June3 	2223	0001142	2223		23	GRN 	2
2014June3 	2223	0001142	2223		27	LIB 	8
2014June3 	2223	0001142	2223		0	NP  	145
2014June3 	2223	0001142	2223		21	PF  	2
2014June3 	2223	0001142	2223		3	REP 	97
2014June3 	2224	0001143	2224		59	AE  	0
2014June3 	2224	0001143	2224		15	AI  	11
2014June3 	2224	0001143	2224		2	DEM 	214
2014June3 	2224	0001143	2224		23	GRN 	4
2014June3 	2224	0001143	2224		27	LIB 	6
2014June3 	2224	0001143	2224		0	NP  	117
2014June3 	2224	0001143	2224		21	PF  	4
2014June3 	2224	0001143	2224		3	REP 	142
