sElectionAbbr	lPctPorHndl	lPrecinctHndl	sPrecinctID	sPrecinctPortion	szPrecinctName	iBalType	sAbsenteePrecinctID	szAbsenteePrecinctName	iMailBallotPrecinct	sVotingPrecinctID	szVotingPrecinctName
2014June3 		3814	0005556		PCT 5556	68	8005556	PCT 5556  P/S	0	0005556	PCT 5556  P/S
2014June3 		3815	0005557		PCT 5557	68	8005557	PCT 5557  P/S	0	0005557	PCT 5557  P/S
2014June3 		3816	0005558		PCT 5558	68	8005557	PCT 5557  P/S	0	0005557	PCT 5557  P/S
2014June3 		3817	0005559		PCT 5559	68	8005556	PCT 5556  P/S	0	0005556	PCT 5556  P/S
2014June3 		3818	0005560		PCT 5560	68	8005557	PCT 5557  P/S	0	0005557	PCT 5557  P/S
2014June3 		3819	0005561		PCT 5561	68	8005557	PCT 5557  P/S	0	0005557	PCT 5557  P/S
2014June3 		3820	0005567		PCT 5567	68	8005567	PCT 5567  C/S	0	0005567	PCT 5567  C/S
2014June3 		3821	0005568		PCT 5568	68	8005567	PCT 5567  C/S	0	0005567	PCT 5567  C/S
2014June3 		3822	0005648		PCT 5648	74	8005648	PCT MAIL 5648	1	0005648	PCT MAIL 5648
2014June3 		4128	0005742		PCT 5742	84	8005742	PCT MAIL 5742	1	0005742	PCT MAIL 5742
2014June3 		4139	0005743		PCT 5743	66	8005743	PCT 5743	0	0005743	PCT 5743
2014June3 		4136	0005744		PCT 5744	66	8005743	PCT 5743	0	0005743	PCT 5743
2014June3 		3823	0005745		PCT 5745	66	8005745	PCT MAIL 5745	1	0005745	PCT MAIL 5745
2014June3 		3824	0005746		PCT 5746	66	8005746	PCT MAIL 5746	1	0005746	PCT MAIL 5746
2014June3 		3825	0005747		PCT 5747	66	8005747	PCT MAIL 5747	1	0005747	PCT MAIL 5747
2014June3 		3826	0005748		PCT 5748	66	8005748	PCT MAIL 5748	1	0005748	PCT MAIL 5748
2014June3 		3827	0005749		PCT 5749	66	8005749	PCT MAIL 5749	1	0005749	PCT MAIL 5749
2014June3 		3828	0005750		PCT 5750	66	8005745	PCT MAIL 5745	1	0005745	PCT MAIL 5745
2014June3 		3829	0005751		PCT 5751	66	8005751	PCT MAIL 5751	1	0005751	PCT MAIL 5751
2014June3 		3830	0005752		PCT 5752	66	8005752	PCT 5752	0	0005752	PCT 5752
2014June3 		3831	0005753		PCT 5753	66	8005752	PCT 5752	0	0005752	PCT 5752
2014June3 		3832	0005754		PCT 5754	66	8005743	PCT 5743	0	0005743	PCT 5743
2014June3 		3833	0005755		PCT 5755	66	8005743	PCT 5743	0	0005743	PCT 5743
2014June3 		3834	0005756		PCT 5756	85	8005756	PCT MAIL 5756	1	0005756	PCT MAIL 5756
2014June3 		3835	0005757		PCT 5757	66	8005752	PCT 5752	0	0005752	PCT 5752
2014June3 		3836	0005758		PCT 5758	66	8005758	PCT MAIL 5758	1	0005758	PCT MAIL 5758
2014June3 		3837	0005759		PCT 5759	57	8005759	PCT 5759  C	0	0005759	PCT 5759  C
2014June3 		3838	0005760		PCT 5760	66	8005760	PCT MAIL 5760	1	0005760	PCT MAIL 5760
2014June3 		3839	0005761		PCT 5761	66	8005761	PCT MAIL 5761	1	0005761	PCT MAIL 5761
2014June3 		3840	0005762		PCT 5762	66	8005762	PCT MAIL 5762	1	0005762	PCT MAIL 5762
2014June3 		3841	0005763		PCT 5763	66	8005761	PCT MAIL 5761	1	0005761	PCT MAIL 5761
2014June3 		3842	0005764		PCT 5764	66	8005761	PCT MAIL 5761	1	0005761	PCT MAIL 5761
2014June3 		3843	0005765		PCT 5765	66	8005765	PCT MAIL 5765	1	0005765	PCT MAIL 5765
2014June3 		3844	0005766		PCT 5766	66	8005749	PCT MAIL 5749	1	0005749	PCT MAIL 5749
2014June3 		3845	0005767		PCT 5767	66	8005765	PCT MAIL 5765	1	0005765	PCT MAIL 5765
2014June3 		3846	0005768		PCT 5768	66	8005761	PCT MAIL 5761	1	0005761	PCT MAIL 5761
2014June3 		3847	0005769		PCT 5769	66	8005761	PCT MAIL 5761	1	0005761	PCT MAIL 5761
2014June3 		3848	0005770		PCT 5770	66	8005760	PCT MAIL 5760	1	0005760	PCT MAIL 5760
2014June3 		3849	0005771		PCT 5771	66	8005761	PCT MAIL 5761	1	0005761	PCT MAIL 5761
2014June3 		3850	0005772		PCT 5772	86	8005772	PCT MAIL 5772	1	0005772	PCT MAIL 5772
2014June3 		3851	0005773		PCT 5773	66	8005773	PCT 5773	0	0005773	PCT 5773
2014June3 		3852	0005774		PCT 5774	66	8005774	PCT 5774	0	0005774	PCT 5774
2014June3 		3853	0005775		PCT 5775	86	8005775	PCT 5775	0	0005775	PCT 5775
2014June3 		3854	0005776		PCT 5776	66	8005765	PCT MAIL 5765	1	0005765	PCT MAIL 5765
2014June3 		3855	0005777		PCT 5777	66	8005774	PCT 5774	0	0005774	PCT 5774
2014June3 		3856	0005778		PCT 5778	66	8005774	PCT 5774	0	0005774	PCT 5774
2014June3 		3857	0005780		PCT 5780	66	8005773	PCT 5773	0	0005773	PCT 5773
2014June3 		3858	0005781		PCT 5781	66	8005765	PCT MAIL 5765	1	0005765	PCT MAIL 5765
2014June3 		3859	0005782		PCT 5782	66	8005782	PCT MAIL 5782	1	0005782	PCT MAIL 5782
2014June3 		3860	0005783		PCT 5783	66	8005782	PCT MAIL 5782	1	0005782	PCT MAIL 5782
2014June3 		3861	0005784		PCT 5784	85	8005784	PCT MAIL 5784	1	0005784	PCT MAIL 5784
2014June3 		3862	0005785		PCT 5785	85	8005784	PCT MAIL 5784	1	0005784	PCT MAIL 5784
2014June3 		3863	0005786		PCT 5786	66	8005765	PCT MAIL 5765	1	0005765	PCT MAIL 5765
2014June3 		3864	0005787		PCT 5787	66	8005762	PCT MAIL 5762	1	0005762	PCT MAIL 5762
2014June3 		3865	0005788		PCT 5788	66	8005762	PCT MAIL 5762	1	0005762	PCT MAIL 5762
2014June3 		3866	0005789		PCT 5789	66	8005762	PCT MAIL 5762	1	0005762	PCT MAIL 5762
2014June3 		3867	0005790		PCT 5790	85	8005784	PCT MAIL 5784	1	0005784	PCT MAIL 5784
2014June3 		3868	0005791		PCT 5791	66	8005765	PCT MAIL 5765	1	0005765	PCT MAIL 5765
2014June3 		4127	0005792		PCT 5792	84	8005792	PCT MAIL 5792	1	0005792	PCT MAIL 5792
2014June3 		4129	0005793		PCT 5793	87	8005793	PCT MAIL 5793	1	0005793	PCT MAIL 5793
2014June3 		3870	0005804		PCT 5804	88	8005804	PCT 5804  C/S	0	0005804	PCT 5804  C/S
2014June3 		3871	0005810		PCT 5810	69	8005810	PCT 5810  C/S	0	0005810	PCT 5810  C/S
2014June3 		3872	0005811		PCT 5811	88	8005804	PCT 5804  C/S	0	0005804	PCT 5804  C/S
2014June3 		3873	0005813		PCT 5813	89	8005813	PCT MAIL 5813	1	0005813	PCT MAIL 5813
2014June3 		3874	0005814		PCT 5814	69	8005810	PCT 5810  C/S	0	0005810	PCT 5810  C/S
2014June3 		3875	0005815		PCT 5815	88	8005804	PCT 5804  C/S	0	0005804	PCT 5804  C/S
2014June3 		3876	0005858		PCT 5858	66	8005858	PCT MAIL 5858	1	0005858	PCT MAIL 5858
2014June3 		3877	0005859		PCT 5859	66	8005858	PCT MAIL 5858	1	0005858	PCT MAIL 5858
2014June3 		3878	0005879		PCT 5879	90	8005879	PCT MAIL 5879	1	0005879	PCT MAIL 5879
2014June3 		3879	0005881		PCT 5881	90	8005881	PCT MAIL 5881	1	0005881	PCT MAIL 5881
2014June3 		3880	0005882		PCT 5882	90	8005881	PCT MAIL 5881	1	0005881	PCT MAIL 5881
2014June3 		3881	0005884		PCT 5884	90	8005884	PCT MAIL 5884	1	0005884	PCT MAIL 5884
2014June3 		3882	0005886		PCT 5886	91	8005886	PCT MAIL 5886	1	0005886	PCT MAIL 5886
2014June3 		3883	0005888		PCT 5888	90	8005888	PCT MAIL 5888	1	0005888	PCT MAIL 5888
2014June3 		3884	0005894		PCT 5894	92	8005894	PCT MAIL 5894	1	0005894	PCT MAIL 5894
2014June3 		3885	0005895		PCT 5895	92	8005894	PCT MAIL 5894	1	0005894	PCT MAIL 5894
2014June3 		3886	0005896		PCT 5896	92	8005894	PCT MAIL 5894	1	0005894	PCT MAIL 5894
2014June3 		3887	0005897		PCT 5897	91	8005897	PCT MAIL 5897	1	0005897	PCT MAIL 5897
2014June3 		3888	0005901		PCT 5901	93	8005901	PCT MAIL 5901	1	0005901	PCT MAIL 5901
2014June3 		3889	0005902		PCT 5902	94	8005902	PCT MAIL 5902	1	0005902	PCT MAIL 5902
2014June3 		3890	0005903		PCT 5903	94	8005903	PCT MAIL 5903	1	0005903	PCT MAIL 5903
2014June3 		3891	0005904		PCT 5904	92	8005904	PCT 5904  C	0	0005904	PCT 5904  C
2014June3 		3892	0005905		PCT 5905	94	8005905	PCT MAIL 5905	1	0005905	PCT MAIL 5905
2014June3 		3893	0005906		PCT 5906	71	8005906	PCT MAIL 5906	1	0005906	PCT MAIL 5906
2014June3 		3894	0005907		PCT 5907	85	8005756	PCT MAIL 5756	1	0005756	PCT MAIL 5756
2014June3 		3895	0005908		PCT 5908	94	8005903	PCT MAIL 5903	1	0005903	PCT MAIL 5903
2014June3 		3896	0005909		PCT 5909	71	8005906	PCT MAIL 5906	1	0005906	PCT MAIL 5906
2014June3 		3897	0005910		PCT 5910	94	8005902	PCT MAIL 5902	1	0005902	PCT MAIL 5902
2014June3 		3898	0005911		PCT 5911	71	8005911	PCT MAIL 5911	1	0005911	PCT MAIL 5911
2014June3 		3899	0005912		PCT 5912	92	8005912	PCT MAIL 5912	1	0005912	PCT MAIL 5912
2014June3 		3900	0005913		PCT 5913	90	8005884	PCT MAIL 5884	1	0005884	PCT MAIL 5884
2014June3 		3901	0005914		PCT 5914	92	8005914	PCT 5914  S	0	0005914	PCT 5914  S
2014June3 		3902	0005915		PCT 5915	71	8005915	PCT 5915  S	0	0005915	PCT 5915  S
2014June3 		3903	0005916		PCT 5916	92	8005916	PCT MAIL 5916	1	0005916	PCT MAIL 5916
2014June3 		3904	0005917		PCT 5917	71	8005917	PCT 5917  S	0	0005917	PCT 5917  S
2014June3 		3905	0005918		PCT 5918	92	8005916	PCT MAIL 5916	1	0005916	PCT MAIL 5916
2014June3 		3906	0005919		PCT 5919	92	8005914	PCT 5914  S	0	0005914	PCT 5914  S
2014June3 		3907	0005920		PCT 5920	71	8005917	PCT 5917  S	0	0005917	PCT 5917  S
2014June3 		3908	0005921		PCT 5921	92	8005921	PCT MAIL 5921	1	0005921	PCT MAIL 5921
2014June3 		3909	0005922		PCT 5922	92	8005916	PCT MAIL 5916	1	0005916	PCT MAIL 5916
2014June3 		3910	0005923		PCT 5923	92	8005916	PCT MAIL 5916	1	0005916	PCT MAIL 5916
2014June3 		3911	0005924		PCT 5924	92	8005916	PCT MAIL 5916	1	0005916	PCT MAIL 5916
2014June3 		3912	0005925		PCT 5925	95	8005925	PCT MAIL 5925	1	0005925	PCT MAIL 5925
2014June3 		3913	0005926		PCT 5926	92	8005926	PCT 5926  C/S	0	0005926	PCT 5926  C/S
2014June3 		3914	0005927		PCT 5927	94	8005903	PCT MAIL 5903	1	0005903	PCT MAIL 5903
2014June3 		3915	0005928		PCT 5928	92	8005914	PCT 5914  S	0	0005914	PCT 5914  S
2014June3 		3916	0005929		PCT 5929	71	8005929	PCT MAIL 5929	1	0005929	PCT MAIL 5929
2014June3 		3917	0005930		PCT 5930	71	8005930	PCT MAIL 5930	1	0005930	PCT MAIL 5930
2014June3 		3918	0005931		PCT 5931	92	8005926	PCT 5926  C/S	0	0005926	PCT 5926  C/S
2014June3 		3919	0005932		PCT 5932	71	8005915	PCT 5915  S	0	0005915	PCT 5915  S
2014June3 		3920	0005933		PCT 5933	92	8005933	PCT 5933  P/S	0	0005933	PCT 5933  P/S
2014June3 		3921	0005934		PCT 5934	92	8005926	PCT 5926  C/S	0	0005926	PCT 5926  C/S
2014June3 		3922	0005935		PCT 5935	71	8005915	PCT 5915  S	0	0005915	PCT 5915  S
2014June3 		3923	0005936		PCT 5936	71	8005936	PCT 5936  S	0	0005936	PCT 5936  S
2014June3 		3924	0005937		PCT 5937	71	8005915	PCT 5915  S	0	0005915	PCT 5915  S
2014June3 		3925	0005938		PCT 5938	95	8005925	PCT MAIL 5925	1	0005925	PCT MAIL 5925
2014June3 		3926	0005939		PCT 5939	71	8005915	PCT 5915  S	0	0005915	PCT 5915  S
2014June3 		3927	0005940		PCT 5940	96	8005940	PCT MAIL 5940	1	0005940	PCT MAIL 5940
2014June3 		3928	0005941		PCT 5941	92	8005914	PCT 5914  S	0	0005914	PCT 5914  S
2014June3 		3929	0005942		PCT 5942	96	8005940	PCT MAIL 5940	1	0005940	PCT MAIL 5940
2014June3 		3930	0005943		PCT 5943	71	8005906	PCT MAIL 5906	1	0005906	PCT MAIL 5906
2014June3 		3931	0005944		PCT 5944	71	8005906	PCT MAIL 5906	1	0005906	PCT MAIL 5906
2014June3 		3932	0005945		PCT 5945	92	8005933	PCT 5933  P/S	0	0005933	PCT 5933  P/S
2014June3 		3933	0005946		PCT 5946	92	8005933	PCT 5933  P/S	0	0005933	PCT 5933  P/S
2014June3 		3934	0005947		PCT 5947	71	8005947	PCT 5947  S	0	0005947	PCT 5947  S
2014June3 		3935	0005948		PCT 5948	71	8005917	PCT 5917  S	0	0005917	PCT 5917  S
2014June3 		3936	0005949		PCT 5949	72	8005949	PCT MAIL 5949	1	0005949	PCT MAIL 5949
2014June3 		3937	0005950		PCT 5950	71	8005950	PCT MAIL 5950	1	0005950	PCT MAIL 5950
2014June3 		3938	0005951		PCT 5951	72	8005951	PCT MAIL 5951	1	0005951	PCT MAIL 5951
2014June3 		3939	0005952		PCT 5952	71	8005952	PCT MAIL 5952	1	0005952	PCT MAIL 5952
2014June3 		3940	0005953		PCT 5953	72	8005949	PCT MAIL 5949	1	0005949	PCT MAIL 5949
2014June3 		3941	0005954		PCT 5954	72	8005949	PCT MAIL 5949	1	0005949	PCT MAIL 5949
2014June3 		3942	0005955		PCT 5955	71	8005955	PCT 5955  S	0	0005955	PCT 5955  S
2014June3 		3943	0005956		PCT 5956	71	8005956	PCT MAIL 5956	1	0005956	PCT MAIL 5956
2014June3 		3944	0005957		PCT 5957	71	8005955	PCT 5955  S	0	0005955	PCT 5955  S
2014June3 		3945	0005958		PCT 5958	71	8005958	PCT 5958  S	0	0005958	PCT 5958  S
2014June3 		3946	0005959		PCT 5959	97	8005959	PCT MAIL 5959	1	0005959	PCT MAIL 5959
2014June3 		3947	0005960		PCT 5960	71	8005960	PCT MAIL 5960	1	0005960	PCT MAIL 5960
2014June3 		3948	0005961		PCT 5961	71	8005936	PCT 5936  S	0	0005936	PCT 5936  S
2014June3 		3949	0005962		PCT 5962	71	8005958	PCT 5958  S	0	0005958	PCT 5958  S
2014June3 		3950	0005963		PCT 5963	71	8005947	PCT 5947  S	0	0005947	PCT 5947  S
2014June3 		3951	0005964		PCT 5964	71	8005958	PCT 5958  S	0	0005958	PCT 5958  S
2014June3 		3952	0005965		PCT 5965	71	8005965	PCT 5965  S	0	0005965	PCT 5965  S
2014June3 		3953	0005966		PCT 5966	71	8005911	PCT MAIL 5911	1	0005911	PCT MAIL 5911
2014June3 		3954	0005967		PCT 5967	71	8005950	PCT MAIL 5950	1	0005950	PCT MAIL 5950
2014June3 		3955	0005968		PCT 5968	71	8005955	PCT 5955  S	0	0005955	PCT 5955  S
2014June3 		3956	0005969		PCT 5969	71	8005936	PCT 5936  S	0	0005936	PCT 5936  S
2014June3 		3957	0005970		PCT 5970	71	8005960	PCT MAIL 5960	1	0005960	PCT MAIL 5960
2014June3 		3958	0005971		PCT 5971	72	8005949	PCT MAIL 5949	1	0005949	PCT MAIL 5949
2014June3 		3959	0005972		PCT 5972	71	8005960	PCT MAIL 5960	1	0005960	PCT MAIL 5960
2014June3 		3960	0005973		PCT 5973	71	8005950	PCT MAIL 5950	1	0005950	PCT MAIL 5950
2014June3 		3961	0005974		PCT 5974	71	8005955	PCT 5955  S	0	0005955	PCT 5955  S
2014June3 		3962	0005975		PCT 5975	72	8005951	PCT MAIL 5951	1	0005951	PCT MAIL 5951
2014June3 		3963	0005976		PCT 5976	72	8005949	PCT MAIL 5949	1	0005949	PCT MAIL 5949
2014June3 		3964	0005977		PCT 5977	71	8005950	PCT MAIL 5950	1	0005950	PCT MAIL 5950
2014June3 		3965	0005978		PCT 5978	71	8005911	PCT MAIL 5911	1	0005911	PCT MAIL 5911
2014June3 		3966	0005979		PCT 5979	71	8005911	PCT MAIL 5911	1	0005911	PCT MAIL 5911
2014June3 		3967	0005980		PCT 5980	71	8005917	PCT 5917  S	0	0005917	PCT 5917  S
2014June3 		3968	0005981		PCT 5981	71	8005917	PCT 5917  S	0	0005917	PCT 5917  S
2014June3 		3969	0005982		PCT 5982	71	8005958	PCT 5958  S	0	0005958	PCT 5958  S
2014June3 		3970	0005983		PCT 5983	71	8005965	PCT 5965  S	0	0005965	PCT 5965  S
2014June3 		3971	0005984		PCT 5984	71	8005958	PCT 5958  S	0	0005958	PCT 5958  S
2014June3 		3972	0005985		PCT 5985	71	8005906	PCT MAIL 5906	1	0005906	PCT MAIL 5906
2014June3 		3973	0005986		PCT 5986	97	8005959	PCT MAIL 5959	1	0005959	PCT MAIL 5959
2014June3 		3974	0005987		PCT 5987	71	8005960	PCT MAIL 5960	1	0005960	PCT MAIL 5960
2014June3 		3975	0005988		PCT 5988	92	8005988	PCT MAIL 5988	1	0005988	PCT MAIL 5988
2014June3 		3976	0005989		PCT 5989	71	8005952	PCT MAIL 5952	1	0005952	PCT MAIL 5952
2014June3 		3977	0005990		PCT 5990	96	8005940	PCT MAIL 5940	1	0005940	PCT MAIL 5940
2014June3 		3978	0005991		PCT 5991	92	8005914	PCT 5914  S	0	0005914	PCT 5914  S
2014June3 		3979	0005992		PCT 5992	71	8005911	PCT MAIL 5911	1	0005911	PCT MAIL 5911
2014June3 		3980	0005993		PCT 5993	71	8005956	PCT MAIL 5956	1	0005956	PCT MAIL 5956
2014June3 		3981	0005994		PCT 5994	71	8005952	PCT MAIL 5952	1	0005952	PCT MAIL 5952
2014June3 		3982	0005995		PCT 5995	92	8005995	PCT MAIL 5995	1	0005995	PCT MAIL 5995
2014June3 		3983	0005996		PCT 5996	92	8005926	PCT 5926  C/S	0	0005926	PCT 5926  C/S
2014June3 		3984	0005997		PCT 5997	71	8005936	PCT 5936  S	0	0005936	PCT 5936  S
2014June3 		3985	0005998		PCT 5998	71	8005960	PCT MAIL 5960	1	0005960	PCT MAIL 5960
2014June3 		3986	0005999		PCT 5999	71	8005955	PCT 5955  S	0	0005955	PCT 5955  S
2014June3 		3987	0006001		PCT 6001	94	8006001	PCT MAIL 6001	1	0006001	PCT MAIL 6001
2014June3 		3988	0006002		PCT 6002	92	8005926	PCT 5926  C/S	0	0005926	PCT 5926  C/S
2014June3 		3989	0006003		PCT 6003	71	8005906	PCT MAIL 5906	1	0005906	PCT MAIL 5906
2014June3 		3990	0006004		PCT 6004	71	8005917	PCT 5917  S	0	0005917	PCT 5917  S
2014June3 		3991	0006005		PCT 6005	71	8005915	PCT 5915  S	0	0005915	PCT 5915  S
2014June3 		3992	0006006		PCT 6006	71	8005956	PCT MAIL 5956	1	0005956	PCT MAIL 5956
2014June3 		3993	0006007		PCT 6007	71	8005956	PCT MAIL 5956	1	0005956	PCT MAIL 5956
2014June3 		3994	0006008		PCT 6008	71	8005956	PCT MAIL 5956	1	0005956	PCT MAIL 5956
2014June3 		3995	0006009		PCT 6009	71	8005950	PCT MAIL 5950	1	0005950	PCT MAIL 5950
2014June3 		3996	0006010		PCT 6010	71	8005965	PCT 5965  S	0	0005965	PCT 5965  S
2014June3 		3997	0006012		PCT 6012	71	8005965	PCT 5965  S	0	0005965	PCT 5965  S
2014June3 		3998	0006013		PCT 6013	71	8005965	PCT 5965  S	0	0005965	PCT 5965  S
2014June3 		3999	0006014		PCT 6014	71	8005936	PCT 5936  S	0	0005936	PCT 5936  S
2014June3 		4000	0006015		PCT 6015	71	8005936	PCT 5936  S	0	0005936	PCT 5936  S
2014June3 		4001	0006017		PCT 6017	71	8005947	PCT 5947  S	0	0005947	PCT 5947  S
2014June3 		4002	0006018		PCT 6018	71	8005947	PCT 5947  S	0	0005947	PCT 5947  S
2014June3 		4003	0006019		PCT 6019	71	8005947	PCT 5947  S	0	0005947	PCT 5947  S
2014June3 		4004	0006020		PCT 6020	71	8005956	PCT MAIL 5956	1	0005956	PCT MAIL 5956
2014June3 		4005	0006021		PCT 6021	92	8006021	PCT MAIL 6021	1	0006021	PCT MAIL 6021
2014June3 		4006	0006022		PCT 6022	92	8006022	PCT MAIL 6022	1	0006022	PCT MAIL 6022
2014June3 		4084	0006023		PCT 6023	94	8006023	PCT MAIL 6023	1	0006023	PCT MAIL 6023
2014June3 		4116	0006024		PCT 6024	71	8005955	PCT 5955  S	0	0005955	PCT 5955  S
2014June3 		4115	0006025		PCT 6025	72	8006025	PCT MAIL 6025	1	0006025	PCT MAIL 6025
2014June3 		4114	0006026		PCT 6026	71	8005965	PCT 5965  S	0	0005965	PCT 5965  S
2014June3 		4113	0006027		PCT 6027	94	8006001	PCT MAIL 6001	1	0006001	PCT MAIL 6001
2014June3 		4124	0006028		PCT 6028	80	8005456	PCT MAIL 5456	1	0005456	PCT MAIL 5456
2014June3 		4131	0006029		PCT 6029	92	8005988	PCT MAIL 5988	1	0005988	PCT MAIL 5988
2014June3 		4132	0006030		PCT 6030	71	8005947	PCT 5947  S	0	0005947	PCT 5947  S
2014June3 		4133	0006031		PCT 6031	71	8006031	PCT MAIL 6031	1	0006031	PCT MAIL 6031
2014June3 		4134	0006032		PCT 6032	71	8006032	PCT MAIL 6032	1	0006032	PCT MAIL 6032
2014June3 		4144	0006033		PCT 6033	95	8005925	PCT MAIL 5925	1	0005925	PCT MAIL 5925
2014June3 		4007	0006224		PCT 6224	59	8006224	PCT MAIL 6224	1	0006224	PCT MAIL 6224
2014June3 		4008	0006401		PCT 6401	77	8006401	PCT MAIL 6401	1	0006401	PCT MAIL 6401
2014June3 		4009	0006402		PCT 6402	77	8006402	PCT MAIL 6402	1	0006402	PCT MAIL 6402
2014June3 		4010	0006404		PCT 6404	90	8006404	PCT 6404  S/V	0	0006404	PCT 6404  S/V
2014June3 		4011	0006405		PCT 6405	98	8006405	PCT MAIL 6405	1	0006405	PCT MAIL 6405
2014June3 		4012	0006409		PCT 6409	77	8006402	PCT MAIL 6402	1	0006402	PCT MAIL 6402
2014June3 		4013	0006411		PCT 6411	77	8006411	PCT MAIL 6411	1	0006411	PCT MAIL 6411
2014June3 		4014	0006412		PCT 6412	98	8006405	PCT MAIL 6405	1	0006405	PCT MAIL 6405
2014June3 		4015	0006414		PCT 6414	99	8006414	PCT MAIL 6414	1	0006414	PCT MAIL 6414
2014June3 		4016	0006415		PCT 6415	99	8006414	PCT MAIL 6414	1	0006414	PCT MAIL 6414
2014June3 		4017	0006416		PCT 6416	99	8006414	PCT MAIL 6414	1	0006414	PCT MAIL 6414
2014June3 		4018	0006417		PCT 6417	90	8006404	PCT 6404  S/V	0	0006404	PCT 6404  S/V
2014June3 		4019	0006418		PCT 6418	80	8006418	PCT 6418  S/V	0	0006418	PCT 6418  S/V
2014June3 		4020	0006419		PCT 6419	76	8006419	PCT MAIL 6419	1	0006419	PCT MAIL 6419
2014June3 		4021	0006421		PCT 6421	76	8006419	PCT MAIL 6419	1	0006419	PCT MAIL 6419
2014June3 		4022	0006422		PCT 6422	99	8006414	PCT MAIL 6414	1	0006414	PCT MAIL 6414
2014June3 		4023	0006423		PCT 6423	100	8006423	PCT MAIL 6423	1	0006423	PCT MAIL 6423
2014June3 		4024	0006424		PCT 6424	99	8006414	PCT MAIL 6414	1	0006414	PCT MAIL 6414
2014June3 		4025	0006425		PCT 6425	76	8006419	PCT MAIL 6419	1	0006419	PCT MAIL 6419
2014June3 		4026	0006426		PCT 6426	100	8006423	PCT MAIL 6423	1	0006423	PCT MAIL 6423
2014June3 		4027	0006452		PCT 6452	90	8006452	PCT 6452	0	0006452	PCT 6452
2014June3 		4028	0006454		PCT 6454	90	8006454	PCT 6454  S/V	0	0006454	PCT 6454  S/V
2014June3 		4029	0006455		PCT 6455	90	8006455	PCT 6455  S/V	0	0006455	PCT 6455  S/V
2014June3 		4030	0006456		PCT 6456	90	8006456	PCT 6456  S/V	0	0006456	PCT 6456  S/V
2014June3 		4031	0006457		PCT 6457	90	8006456	PCT 6456  S/V	0	0006456	PCT 6456  S/V
2014June3 		4032	0006458		PCT 6458	90	8006455	PCT 6455  S/V	0	0006455	PCT 6455  S/V
2014June3 		4145	0006463		PCT 6463	90	8006463	PCT MAIL 6463	1	0006463	PCT MAIL 6463
2014June3 		4033	0006464		PCT 6464	80	8005505	PCT MAIL 5505	1	0005505	PCT MAIL 5505
2014June3 		4034	0006465		PCT 6465	90	8006404	PCT 6404  S/V	0	0006404	PCT 6404  S/V
2014June3 		4035	0006466		PCT 6466	80	8005505	PCT MAIL 5505	1	0005505	PCT MAIL 5505
2014June3 		4036	0006467		PCT 6467	90	8006467	PCT 6467  S/V	0	0006467	PCT 6467  S/V
2014June3 		4037	0006468		PCT 6468	90	8006454	PCT 6454  S/V	0	0006454	PCT 6454  S/V
2014June3 		4038	0006469		PCT 6469	90	8006404	PCT 6404  S/V	0	0006404	PCT 6404  S/V
2014June3 		4039	0006470		PCT 6470	90	8006470	PCT 6470  S/V	0	0006470	PCT 6470  S/V
2014June3 		4040	0006471		PCT 6471	80	8006418	PCT 6418  S/V	0	0006418	PCT 6418  S/V
2014June3 		4042	0006473		PCT 6473	80	8006418	PCT 6418  S/V	0	0006418	PCT 6418  S/V
2014June3 		4043	0006475		PCT 6475	90	8006452	PCT 6452	0	0006452	PCT 6452
2014June3 		4044	0006476		PCT 6476	90	8006455	PCT 6455  S/V	0	0006455	PCT 6455  S/V
2014June3 		4045	0006490		PCT 6490	80	8006490	PCT MAIL 6490	1	0006490	PCT MAIL 6490
2014June3 		4046	0006491		PCT 6491	80	8005456	PCT MAIL 5456	1	0005456	PCT MAIL 5456
2014June3 		4047	0006492		PCT 6492	80	8005456	PCT MAIL 5456	1	0005456	PCT MAIL 5456
2014June3 		4048	0006493		PCT 6493	80	8005456	PCT MAIL 5456	1	0005456	PCT MAIL 5456
2014June3 		4049	0006494		PCT 6494	80	8005456	PCT MAIL 5456	1	0005456	PCT MAIL 5456
2014June3 		4050	0006495		PCT 6495	80	8006490	PCT MAIL 6490	1	0006490	PCT MAIL 6490
2014June3 		4051	0006502		PCT 6502	98	8006502	PCT 6502  C/P/S/V	0	0006502	PCT 6502  C/P/S/V
2014June3 		4052	0006505		PCT 6505	98	8006502	PCT 6502  C/P/S/V	0	0006502	PCT 6502  C/P/S/V
2014June3 		4053	0006506		PCT 6506	68	8006506	PCT MAIL 6506	1	0006506	PCT MAIL 6506
2014June3 		4054	0006509		PCT 6509	80	8006418	PCT 6418  S/V	0	0006418	PCT 6418  S/V
2014June3 		4085	0006510		PCT 6510	80	8006418	PCT 6418  S/V	0	0006418	PCT 6418  S/V
2014June3 		4055	0006511		PCT 6511	77	8006411	PCT MAIL 6411	1	0006411	PCT MAIL 6411
2014June3 		4056	0006512		PCT 6512	77	8006411	PCT MAIL 6411	1	0006411	PCT MAIL 6411
2014June3 		4117	0006515		PCT 6515	101	8006515	PCT MAIL 6515	1	0006515	PCT MAIL 6515
2014June3 		4057	0006528		PCT 6528	68	8005556	PCT 5556  P/S	0	0005556	PCT 5556  P/S
2014June3 		4058	0006624		PCT 6624	58	8006624	PCT MAIL 6624	1	0006624	PCT MAIL 6624
